video_id,publishedAt,channelId,title,description,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,channelTitle,liveBroadcastContent,publishTime
gv0wbdcNNZU,2020-06-29T04:35:45Z,UC54EueQkvfYf2443c9iZxJg,Cara mengakali VERIFIKASI MUKA pada GOJEK | TERNYATA pake cara ini bisa,Ada yang pernah ngalamin? #gojek #vermuk #ojol.,https://i.ytimg.com/vi/gv0wbdcNNZU/default.jpg,120,90,https://i.ytimg.com/vi/gv0wbdcNNZU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gv0wbdcNNZU/hqdefault.jpg,480,360,ANAK MILENIAL 1991,none,2020-06-29T04:35:45Z
-fHx1ZINnJA,2020-08-31T01:00:12Z,UCUrMEbJasxNW7-ZzYOECPTA,Program berkibar gojek 2020,Dalam beberapa waktu kedepan ditanggal 31 Agustus akan ada adjustment MRG /BERKAT dan disesuaikan dengan perubahan order yang terjadi terutama ...,https://i.ytimg.com/vi/-fHx1ZINnJA/default.jpg,120,90,https://i.ytimg.com/vi/-fHx1ZINnJA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-fHx1ZINnJA/hqdefault.jpg,480,360,Wakpoe Channel,none,2020-08-31T01:00:12Z
dWuNymmNcnQ,2020-10-23T08:25:37Z,UCniEui658RYZuYlIel_4avA,EVENT TERBARU GOJEK MAIN SUWIT DAPAT GOPAY | CARA BERMAIN SUWIT DI APLIKASI GOJEK,Berikut Cara bermain suwit di Aplikasi gojek gopay gratis. Jangan lupa untuk SUBSCRIBE channel ini Karena banyak hal hal menarik yang akan saya bahas ...,https://i.ytimg.com/vi/dWuNymmNcnQ/default.jpg,120,90,https://i.ytimg.com/vi/dWuNymmNcnQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dWuNymmNcnQ/hqdefault.jpg,480,360,YV Tutorial,none,2020-10-23T08:25:37Z
wnJcpGc5mV0,2019-01-09T07:58:51Z,UC6IbXmy2zEeqS7XB0f1z-Uw,GOJEK Engineering Bootcamp,"At this point in time, GOJEK has hit the scale that very few companies have done it. We're reaching 3 million orders per day, We grew 6600 times for total order in ...",https://i.ytimg.com/vi/wnJcpGc5mV0/default.jpg,120,90,https://i.ytimg.com/vi/wnJcpGc5mV0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wnJcpGc5mV0/hqdefault.jpg,480,360,Life at Gojek,none,2019-01-09T07:58:51Z
WGBpIlmBH84,2020-07-21T00:15:00Z,UCsQay0DJMqUzJvIaF5fFPiQ,PERMAINAN ASAH OTAK BERSAMA ABANG² GOJEK,video ini dubuat oleh @Idealis92 untuk menguji kemampuan otak TES IQ abang tukang ojek #asahotak #teka-teki bisa dicoba bermain sama teman2 anda. dan ...,https://i.ytimg.com/vi/WGBpIlmBH84/default.jpg,120,90,https://i.ytimg.com/vi/WGBpIlmBH84/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WGBpIlmBH84/hqdefault.jpg,480,360,Idealis92,none,2020-07-21T00:15:00Z
nnPFZ1peWdY,2020-10-31T20:09:54Z,UCGohQuznTRGTqphNVSdxgIA,TIPS CARA SETTING HP GRAB GOJEK TERBARU TANPA ROOT,"TIPS INI SAYA SELALU PAKAI SEBELUM ONBID DAN BISA UNTUK ""SEMUA MERK HANDPHONE ANDROID"" DAN APLIKASI ""GRAB & GOJEK"" ""MOTOR ...",https://i.ytimg.com/vi/nnPFZ1peWdY/default.jpg,120,90,https://i.ytimg.com/vi/nnPFZ1peWdY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nnPFZ1peWdY/hqdefault.jpg,480,360,V JAL,none,2020-10-31T20:09:54Z
NbQeRe5NRUQ,2020-08-18T18:33:20Z,UCa4HQrxOjlW3LYMGYyQoMXg,Cara setting akun Gopartner gojek terbaru dan terbukti 💯% Work,"cara setting akun Gopartner versi saya, tapi belum tentu juga kalian bisa sama dengan saya. hanya dengan menambahkan satu aplikasi resmi dari playstore.",https://i.ytimg.com/vi/NbQeRe5NRUQ/default.jpg,120,90,https://i.ytimg.com/vi/NbQeRe5NRUQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NbQeRe5NRUQ/hqdefault.jpg,480,360,Bang Feras,none,2020-08-18T18:33:20Z
pqPNzdTM9wE,2020-06-17T03:27:26Z,UCcv-JU-_Ca8cqO1ZSqzyTqQ,Cara Mengatasi Verifikasi Muka Gojek Driver | Cara Melawatkan Vermuk Gojek | Cara Menghindari Vermuk,"Assalamualaikum Wr,Wb. Di video tutorial kali ini saya membuat tutorial ,Cara mengatasi verifikasi muka. Buat abang abang ojol yang sulit vermuk atau cara ...",https://i.ytimg.com/vi/pqPNzdTM9wE/default.jpg,120,90,https://i.ytimg.com/vi/pqPNzdTM9wE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pqPNzdTM9wE/hqdefault.jpg,480,360,Tutorial17,none,2020-06-17T03:27:26Z
ZhCuapKgdxM,2020-10-27T17:22:10Z,UCgWbR0oBtzJYuhJoCaoLJNQ,3 Tombol Bikin Gopartner Jadi Gacor | Gojek Gacor Terbaru #HariJadi,Lagu & Lirik : Raka Vokal : Raka Bising Musik : NcS GassPremium Lihat kawan-kawanku bekerja...Dari siang hingga datang malam...Jadi tulang punggung ...,https://i.ytimg.com/vi/ZhCuapKgdxM/default.jpg,120,90,https://i.ytimg.com/vi/ZhCuapKgdxM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZhCuapKgdxM/hqdefault.jpg,480,360,Gass Premium,none,2020-10-27T17:22:10Z
NEQvpyDflLg,2020-10-12T13:40:41Z,UCjeqtjhnBE66g2oJMX7zmoA,SEPELE TAPI KENA PUTUS MITRA | INFO GOJEK,"Dari kisah ini kita bisa ambil pelajaran supaya kita lebih hati2 lagi,krn sistem yang mendeteksi .tetap semangat #gojek #gopartner #tipsgojek.",https://i.ytimg.com/vi/NEQvpyDflLg/default.jpg,120,90,https://i.ytimg.com/vi/NEQvpyDflLg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NEQvpyDflLg/hqdefault.jpg,480,360,MISWAN TALK,none,2020-10-12T13:40:41Z
vxlS4VK53bE,2020-07-15T20:18:01Z,UCqOcovSB1yJc0dNvVc8zyfw,RIP Akun joki gojek,"Hey jon.. Video di atas berisi Voice note dari seorang driver yg ikut dalam sebuah komunitas gojek, informasi yg dia berikan belum tentu valid karna gojek ...",https://i.ytimg.com/vi/vxlS4VK53bE/default.jpg,120,90,https://i.ytimg.com/vi/vxlS4VK53bE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vxlS4VK53bE/hqdefault.jpg,480,360,Hey Project,none,2020-07-15T20:18:01Z
2FpIknneZOk,2020-06-14T02:57:11Z,UC2iiMf3EinUkNtFACR73tgw,Cara Pesan Gojek / GoRide di Aplikasi Gojek Customer Terbaru 2020,Cara memesan Gojek Go-Ride di aplikasi gojek customer versi terbaru 2020 #Gojek #Gojekindonesia #ojekonline #ojol #ojol24jam #storyojol #Goride #gofood ...,https://i.ytimg.com/vi/2FpIknneZOk/default.jpg,120,90,https://i.ytimg.com/vi/2FpIknneZOk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2FpIknneZOk/hqdefault.jpg,480,360,Agung MJ,none,2020-06-14T02:57:11Z
ETmdTyNEtuc,2020-10-22T02:30:28Z,UCR-rk5yeNWs9xqL6q0NDQpw,Cara setting HP Biar Perfoma Normal || Grab &amp; Gojek Coba Cara ini,Cara setting HP Biar Perfoma Normal || Grab & Gojek Coba Cara ini #muamarcustom #carasettinghp #tutorial #grabfood #gojek #gofood #grab.,https://i.ytimg.com/vi/ETmdTyNEtuc/default.jpg,120,90,https://i.ytimg.com/vi/ETmdTyNEtuc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ETmdTyNEtuc/hqdefault.jpg,480,360,Muamar Custom,none,2020-10-22T02:30:28Z
qjQamCAzIEA,2020-09-09T02:28:57Z,UCTLOI7t-fGdwrwI81YCt4UA,Cara Upgrade Aplikasi Gojek Untuk Prakerja Update 2020,cara upgrade aplikasi gojek untuk daftar prakerja #gopay #gojek #upgrade gojek #prakerja.,https://i.ytimg.com/vi/qjQamCAzIEA/default.jpg,120,90,https://i.ytimg.com/vi/qjQamCAzIEA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qjQamCAzIEA/hqdefault.jpg,480,360,DMF CHANNEL,none,2020-09-09T02:28:57Z
LqbsHo_CXXw,2020-09-13T05:21:02Z,UCjeqtjhnBE66g2oJMX7zmoA,EFEK MODE PESAWAT UNTUK AKUN GOJEK GAGU AKUT !! TIPS GOJEK2020,tips gojek 2020 #gojek #gopartner #tipsgojek.,https://i.ytimg.com/vi/LqbsHo_CXXw/default.jpg,120,90,https://i.ytimg.com/vi/LqbsHo_CXXw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LqbsHo_CXXw/hqdefault.jpg,480,360,MISWAN TALK,none,2020-09-13T05:21:02Z
bB7cS47HEyU,2020-09-15T11:02:59Z,UCHUCLdmigjQKIH3d9aWRMZA,Gojek ế phải ăn trộm. ssn,gojek#ssn Gojek quá ế nên thanh niên phải đi ăn trộm kiếm thêm. ssn Xe ôm công nghệ là một công việc. Nhưng công việc này đang quay về giá trị thực của nó ...,https://i.ytimg.com/vi/bB7cS47HEyU/default.jpg,120,90,https://i.ytimg.com/vi/bB7cS47HEyU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bB7cS47HEyU/hqdefault.jpg,480,360,SSN,none,2020-09-15T11:02:59Z
80jnOU8CErQ,2020-10-25T12:57:15Z,UCjeqtjhnBE66g2oJMX7zmoA,RAHASIA GOJEK GACOR DENGAN CEPAT | TIPS GOJEK TERBARU,"TIPS GOJEK GACOR LEBIH CEPAT . #GOJEK #GOJEKGACOR #GOPARTNER gojek gacor versi terbaru, gojek gacor terbaru, gojek gacor 2020, gojek gacor ...",https://i.ytimg.com/vi/80jnOU8CErQ/default.jpg,120,90,https://i.ytimg.com/vi/80jnOU8CErQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/80jnOU8CErQ/hqdefault.jpg,480,360,MISWAN TALK,none,2020-10-25T12:57:15Z
anzW4uM0CjU,2020-08-04T00:21:34Z,UC1rcSy8IWnehpvprL5lBytA,"Blak-Blakan AZWENDI, Ungkap Rahasia GOjek Indonesia || Menguntungkan Atau Merugikan?? [PART I}",SUBSCRIBE RIAU24 CHANNEL https://www.youtube.com/channel/UC1rcSy8IWnehpvprL5lBytA?sub_confirmation=1 Don't Forget To Click and Read Our Web ...,https://i.ytimg.com/vi/anzW4uM0CjU/default.jpg,120,90,https://i.ytimg.com/vi/anzW4uM0CjU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/anzW4uM0CjU/hqdefault.jpg,480,360,Riau24 Channel,none,2020-08-04T00:21:34Z
foDdrmXoJNY,2020-09-22T23:22:59Z,UCLn6Gn7QX3iLedzRpXSc2rA,Rahasia satabilkan akun gopartner gojek dengan 1 cara,Cara mengatasi akun gojek gopartner biar gaccor..,https://i.ytimg.com/vi/foDdrmXoJNY/default.jpg,120,90,https://i.ytimg.com/vi/foDdrmXoJNY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/foDdrmXoJNY/hqdefault.jpg,480,360,Bobo online,none,2020-09-22T23:22:59Z
ENaL2EetwGM,2019-02-13T08:41:04Z,UCM5xq6xmt2O1cAJiAgx9VSg,Gojek Kidnap,A heated argument between a GoJek driver and his passenger... Shit's about to go down! Literally! #gojek #kidnap #doyouknowtheway _ Cast & Crew: Jonathan ...,https://i.ytimg.com/vi/ENaL2EetwGM/default.jpg,120,90,https://i.ytimg.com/vi/ENaL2EetwGM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ENaL2EetwGM/hqdefault.jpg,480,360,cheokboardstudios,none,2019-02-13T08:41:04Z
bGlTo1CEWZs,2020-11-04T12:06:05Z,UCkb6M68JQATlKkaPA8SGOvQ,GOJEK GACOR || 5 CARA AMPUH DARI AKUN GACOR,Hay guys... Terima kasih sudah mampir lagi ya... Di tonton sampai full ya biyar paham ilmunya.. Jangan lupa di SUBSCRIBE KOMEN LIKE AND SHARE YA.,https://i.ytimg.com/vi/bGlTo1CEWZs/default.jpg,120,90,https://i.ytimg.com/vi/bGlTo1CEWZs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bGlTo1CEWZs/hqdefault.jpg,480,360,SLAM YOUTUBE,none,2020-11-04T12:06:05Z
NvXp7zhAFfw,2019-07-23T03:05:02Z,UCLV6MInxXn7mfza3nmcUnyQ,GRAB VS GOJEK MURAH MANA? | VERSUS VERSUSAN,"Hai gaes... Nono kembali lagi bersama Andi di acara Versus Versusan, kira-kira mana yang lebih murah yah antara GRAB VS GOJEK MURAH MANA?",https://i.ytimg.com/vi/NvXp7zhAFfw/default.jpg,120,90,https://i.ytimg.com/vi/NvXp7zhAFfw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NvXp7zhAFfw/hqdefault.jpg,480,360,Nono Queen,none,2019-07-23T03:05:02Z
HzYcyh4CFqc,2020-10-28T13:29:36Z,UCs-6opxd8ElxXOOvxw5snKg,5 PENYEBAB GOJEK GAGU DI MUSIM HUJAN,Semoga bermanfaat     #jawaragoride #jawaragofood #jawaragosend.,https://i.ytimg.com/vi/HzYcyh4CFqc/default.jpg,120,90,https://i.ytimg.com/vi/HzYcyh4CFqc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HzYcyh4CFqc/hqdefault.jpg,480,360,Pudja Rosandi,none,2020-10-28T13:29:36Z
ySEeo9JfJBw,2020-10-14T12:55:49Z,UCQ1mr5sIb3AZ6aNpZFJwOcg,Gojek - The Flow Director’s Cut,"What happens when suddenly everything is in sync, taken care of by an app that removes obstacles and frictions so that life just...flows? One hungry customer is ...",https://i.ytimg.com/vi/ySEeo9JfJBw/default.jpg,120,90,https://i.ytimg.com/vi/ySEeo9JfJBw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ySEeo9JfJBw/hqdefault.jpg,480,360,Gojek Vietnam,none,2020-10-14T12:55:49Z
WPNBMSIaToo,2020-05-13T09:12:59Z,UCMfAortTm0BR0kRJ_s_gnbg,Cara Transfer Saldo Dari GoPay Ke OVO | TopUp OVO melalui Gojek,Cara Transfer Saldo dari Gopay Ke ovo dengan mudah dan paling update. Ada 2 bank yang digunakan dalam tutorial ini yaitu bank CIMB NIAGA SYARIAH dan ...,https://i.ytimg.com/vi/WPNBMSIaToo/default.jpg,120,90,https://i.ytimg.com/vi/WPNBMSIaToo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WPNBMSIaToo/hqdefault.jpg,480,360,Open Source Sharing,none,2020-05-13T09:12:59Z
qWUJURtKvfQ,2020-09-19T07:47:46Z,UCgrbjnczqwIHtSkzGEPgnrQ,GOPARTNER||CARA SETTING HP GOJEK BIAR GACOR,Cara setting hp biar orderan lancar dan gacor semoga kita selalu di berikan keselamatan dalam menjalankan orderan dan selalu di berikan keseahatan ...,https://i.ytimg.com/vi/qWUJURtKvfQ/default.jpg,120,90,https://i.ytimg.com/vi/qWUJURtKvfQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qWUJURtKvfQ/hqdefault.jpg,480,360,zhai nove,none,2020-09-19T07:47:46Z
0V-6wV3fpJA,2020-09-30T10:47:20Z,UChUXK5FK0-HzRl9tRrc-8ZA,ปั่นจักรยานส่งอาหารกับ Gojek 2 ชั่วโมงจะได้รายได้เท่าไหร่,Link สมัคร Get Runner (Gojek) https://www.formpl.us/form/885136079.,https://i.ytimg.com/vi/0V-6wV3fpJA/default.jpg,120,90,https://i.ytimg.com/vi/0V-6wV3fpJA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0V-6wV3fpJA/hqdefault.jpg,480,360,nattawornp,none,2020-09-30T10:47:20Z
BMWJ5T0F9zw,2020-09-05T09:03:49Z,UCqOcovSB1yJc0dNvVc8zyfw,Tutorial cara Sinkronisasi google dg gopartner|gojek,"Video di atas berisi tutorial cara untuk menyinkronkan Google dg aplikasi Gopartner. Tag : sinkron google, gopartner, cara menyinkronkan google, google, ...",https://i.ytimg.com/vi/BMWJ5T0F9zw/default.jpg,120,90,https://i.ytimg.com/vi/BMWJ5T0F9zw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BMWJ5T0F9zw/hqdefault.jpg,480,360,Hey Project,none,2020-09-05T09:03:49Z
HGjECx8chT0,2020-07-15T05:35:08Z,UCerOjIIwgA4ZbXP7arypy-g,GOJEK : INFORMASI TER UPDATE VERMUK DAN  AKUN JOK (telat vermuk langsung PM)!!!,"Informasi ini bersumber dari rekan driver yang tergabung di salah satu komunitas driver Gojek, mengikuti perkembangan informasi dari gojek !!!",https://i.ytimg.com/vi/HGjECx8chT0/default.jpg,120,90,https://i.ytimg.com/vi/HGjECx8chT0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HGjECx8chT0/hqdefault.jpg,480,360,arsu kagawa 86,none,2020-07-15T05:35:08Z
r0aSnfLSg5s,2020-10-13T12:38:30Z,UCs-6opxd8ElxXOOvxw5snKg,GOJEK CARA AMPUH HINDARI SUSPEND AREA,Tonton video nya sampai akhir yaa Semoga bermanfaat #gojekbapuk #gojekanyep #gojekgagu.,https://i.ytimg.com/vi/r0aSnfLSg5s/default.jpg,120,90,https://i.ytimg.com/vi/r0aSnfLSg5s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/r0aSnfLSg5s/hqdefault.jpg,480,360,Pudja Rosandi,none,2020-10-13T12:38:30Z
QtNDsXgyKkM,2020-10-15T10:21:00Z,UCjDdeQOQNwCEcHarRKMUWTA,CARA BIAR GOPARTNER GACOR DARI GOJEK TANPA ROOT DAN APLIKASI TAMBAHAN,"gopartner gacor tanpa root resmi dari gojek, agar terhindar dari gagu dan anyep! #gopartnergagu #gojekgacor #gopartnernoroot ...",https://i.ytimg.com/vi/QtNDsXgyKkM/default.jpg,120,90,https://i.ytimg.com/vi/QtNDsXgyKkM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/QtNDsXgyKkM/hqdefault.jpg,480,360,Ojek diBali,none,2020-10-15T10:21:00Z
18C_px9UJ2I,2020-10-27T04:25:16Z,UCmlKSK0OKn_B3oPwElW4n5w,Mitra Juara Gojek 2020 - Heru Wibowo [Kategori Logistik],"Berawal dari niat untuk memiliki dana darurat, Heru mengajak teman-teman mitra GoSend Same Day untuk membentuk koperasi simpan pinjam, di mana ...",https://i.ytimg.com/vi/18C_px9UJ2I/default.jpg,120,90,https://i.ytimg.com/vi/18C_px9UJ2I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/18C_px9UJ2I/hqdefault.jpg,480,360,Gojek Indonesia,none,2020-10-27T04:25:16Z
9x7Etcp4lXA,2020-04-25T07:15:32Z,UCmlKSK0OKn_B3oPwElW4n5w,eBadah Ramadan di rumah aja pake Gojek,"Selama bulan Ramadan ini, Gojek berkolaborasi dengan ""Sang Musafir"" untuk nemenin & ngasih inspirasi ibadah selama #dirumahaja, atau yang kita sebut ...",https://i.ytimg.com/vi/9x7Etcp4lXA/default.jpg,120,90,https://i.ytimg.com/vi/9x7Etcp4lXA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9x7Etcp4lXA/hqdefault.jpg,480,360,Gojek Indonesia,none,2020-04-25T07:15:32Z
kdt-_RTvjbU,2020-08-03T12:49:05Z,UCmZ0ZlYMEmY-c_swd5GfLDA,Quy Tắc Ứng Xử Đối Với Đối Tác Gojek,,https://i.ytimg.com/vi/kdt-_RTvjbU/default.jpg,120,90,https://i.ytimg.com/vi/kdt-_RTvjbU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kdt-_RTvjbU/hqdefault.jpg,480,360,Chiến Binh Gojek Vietnam,none,2020-08-03T12:49:05Z
dZsBMGQ1XK8,2020-10-09T12:49:40Z,UCs-6opxd8ElxXOOvxw5snKg,HASIL KOPDAR GOJEK TENTANG SISTEM TERBARU,Semoga bermanfaat #sistemgojek #kopdargojek #gojekindonesia.,https://i.ytimg.com/vi/dZsBMGQ1XK8/default.jpg,120,90,https://i.ytimg.com/vi/dZsBMGQ1XK8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dZsBMGQ1XK8/hqdefault.jpg,480,360,Pudja Rosandi,none,2020-10-09T12:49:40Z
uyiSQT3hEOk,2018-12-09T22:00:05Z,UCGN9JsnkvK05v2lnTI_-uGA,Adu Pacu Grab vs Gojek,"Persaingan Gojek dan Grab kian sengit. Kedua perusahaan semakin berupaya memberikan layanan yang makin beragam. Tidak hanya sekadar transportasi, ...",https://i.ytimg.com/vi/uyiSQT3hEOk/default.jpg,120,90,https://i.ytimg.com/vi/uyiSQT3hEOk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uyiSQT3hEOk/hqdefault.jpg,480,360,CNBC Indonesia,none,2018-12-09T22:00:05Z
5ur-4C8SWGo,2019-11-20T12:00:01Z,UCgLUl1WDoDXUtxPaZeSZHsw,【李自然说】Grab &amp; Gojek，解密不为人知的百亿美金公司,行业交流、寻求合作、加入团队： https://jinshuju.net/f/tITdGW 个人微信：L577611 知识星球：李自然的朋友们（ID:24889239） 微信公众号：李自然说抖音：liziran01 新浪 ...,https://i.ytimg.com/vi/5ur-4C8SWGo/default.jpg,120,90,https://i.ytimg.com/vi/5ur-4C8SWGo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5ur-4C8SWGo/hqdefault.jpg,480,360,李自然说,none,2019-11-20T12:00:01Z
6XuFFb-MwXA,2020-11-01T05:11:03Z,UC1u7a1jT179-SsM2_ZAFlqQ,Penyebab akun gojek gagu dan akun gocar gagu di go partner apk versi terbaru Part II,di video kali ini adalah video lanjutan dari video sebelumnya di part I mengenai apa saja penyebab akun gojek gagu dan akun gocar gagu di go partner apk ...,https://i.ytimg.com/vi/6XuFFb-MwXA/default.jpg,120,90,https://i.ytimg.com/vi/6XuFFb-MwXA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6XuFFb-MwXA/hqdefault.jpg,480,360,Kevin Official 23,none,2020-11-01T05:11:03Z
PxddZgSa1pE,2020-09-13T17:19:10Z,UCgWbR0oBtzJYuhJoCaoLJNQ,Gojek Gacor Gopartner Terbaru | 5 Tombol Pengaturan Cepat Mendapat Orderan,Lagu & Lirik : Raka Vokal : Suara Falsku Musik : NCS Gass Premium Disaat kita saling berbagi...Kisah cerita yang kita alami...Tentang susah payah dan ...,https://i.ytimg.com/vi/PxddZgSa1pE/default.jpg,120,90,https://i.ytimg.com/vi/PxddZgSa1pE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PxddZgSa1pE/hqdefault.jpg,480,360,Gass Premium,none,2020-09-13T17:19:10Z
A3bIHNQhlQs,2020-10-14T17:52:52Z,UC1u7a1jT179-SsM2_ZAFlqQ,Cara membuat akun gojek gacor/gocar gacor dan tips akun gacor di go partner apk Part I,Di video ini saya akan membagikan 10 cara membuat akun gojek gacor/gocar gacor dan tips akun gacor di go partner apk untuk menjadikan akun gojek ...,https://i.ytimg.com/vi/A3bIHNQhlQs/default.jpg,120,90,https://i.ytimg.com/vi/A3bIHNQhlQs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/A3bIHNQhlQs/hqdefault.jpg,480,360,Kevin Official 23,none,2020-10-14T17:52:52Z
9IYdlQd8KM4,2020-06-30T14:46:21Z,UCcN8wGTpYB9QmF8xOvRACUg,GOJEK GACOR || CARA SETTING APLIKASI PENDUKUNG AKUN GOJEK DRIVER,Created by InShot:https://inshotapp.com/share/youtube.html.,https://i.ytimg.com/vi/9IYdlQd8KM4/default.jpg,120,90,https://i.ytimg.com/vi/9IYdlQd8KM4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9IYdlQd8KM4/hqdefault.jpg,480,360,bang ipin gojek,none,2020-06-30T14:46:21Z
DbZyIyc0KKI,2020-10-19T19:33:35Z,UCAErQVuHtx1DokPv8WF6Nyg,Luyện app Gojek không được đăng ký app giao hàng mới thu nhập có khủng như Goviet ngày xưa không,"Do app Gojek (Goviet) của mình đang bị khóa vì thiếu lý lịch tư pháp (mình đang chờ bổ sung), nên hôm nay mình đăng ký app mới và giới thiệu với ae, nếu ổn ...",https://i.ytimg.com/vi/DbZyIyc0KKI/default.jpg,120,90,https://i.ytimg.com/vi/DbZyIyc0KKI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DbZyIyc0KKI/hqdefault.jpg,480,360,5 Sao Vlogs,none,2020-10-19T19:33:35Z
D8e1TfuOk1o,2020-07-12T10:14:17Z,UCCeDp2u-WhaqUIzTj1BRNag,cara nitik manual mematikan gps gojek driver,nitik gojek #mematikan gps #nitik manual gojek #polosan #gps gojek #kunci gps info ini adalah trik mematikan gps supaya terkunci di deket resto bukan fake ...,https://i.ytimg.com/vi/D8e1TfuOk1o/default.jpg,120,90,https://i.ytimg.com/vi/D8e1TfuOk1o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/D8e1TfuOk1o/hqdefault.jpg,480,360,joel blb channel,none,2020-07-12T10:14:17Z
GoTIajOIkJI,2020-04-19T02:57:13Z,UC3UUtC1P9E71MV6hn0pOSkA,Penghasilan GOJEK Seminggu di Sistem Prioritas Terbaru Bulan April 2020,"Halo guys, ini aku sharing hasil ngebid selama seminggu terakhir di gojek sistem baru. Maksud dari video ini untuk penyemangat kita semua buat ngebid, ...",https://i.ytimg.com/vi/GoTIajOIkJI/default.jpg,120,90,https://i.ytimg.com/vi/GoTIajOIkJI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GoTIajOIkJI/hqdefault.jpg,480,360,BangGojek,none,2020-04-19T02:57:13Z
rf4dy3ayicU,2019-07-15T12:10:30Z,UCKCCWhzBKhkw5dOA_fSV87A,Episode 10: Fantastic Product Managers And Where To Find Them In GOJEK,"The role of product manager (PM) is often referred to as the “CEO of the product.” But is the job as glamorous as it sounds? Dian Rosanti, SVP Product ...",https://i.ytimg.com/vi/rf4dy3ayicU/default.jpg,120,90,https://i.ytimg.com/vi/rf4dy3ayicU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rf4dy3ayicU/hqdefault.jpg,480,360,GO FIGURE BY GOJEK,none,2019-07-15T12:10:30Z
IpDNcV4sTyc,2020-10-24T17:36:18Z,UCSCw6iV4uE2zh_ySZxuMB9Q,"MAIN SUWIT Gojek ~ cara main suwit di gojek/ MAIN SUWIT GOJEK/main suwit gopay, Sampai 9 Milyard","Berikut ini cara main suwit di aplikasi gojek, Cara Bermain Suwit Di event Gojek priode event Suwit Gojek sampai 9 November 2020, Hadiah suwit Gojek hingga ...",https://i.ytimg.com/vi/IpDNcV4sTyc/default.jpg,120,90,https://i.ytimg.com/vi/IpDNcV4sTyc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IpDNcV4sTyc/hqdefault.jpg,480,360,TUBE TV Merah Putih,none,2020-10-24T17:36:18Z
0OCp2LG_jPI,2020-09-16T09:19:59Z,UCf1AOwZW9Bhcej7n2ru2nzw,&quot;Gojek ประเทศไทย&quot; เปิดตัวแล้ววันนี้ | พร้อมบริการ 4 รูปแบบ,Gojek กลุ่มธุรกิจด้านเทคโนโลยีชั้นนำของเอเชียตะวันออกเฉียงใต้ เปิดตัว “Gojek ประเทศไทย” อย่างเป็นทางการแล้ววันนี้ หลังจากที่ GET (เก็ท) ประกาศรีแบรนด์ ...,https://i.ytimg.com/vi/0OCp2LG_jPI/default.jpg,120,90,https://i.ytimg.com/vi/0OCp2LG_jPI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0OCp2LG_jPI/hqdefault.jpg,480,360,Thai Newsflash,none,2020-09-16T09:19:59Z
